編號,縣市別,診所名稱,順天堂,莊松榮,立康(康福顆粒),勝昌,勸奉堂,華佗,天一,漢聖,天明,科達,富田,仙豐,更新時間,公費清冠一號,自費清冠一號,星期日特約門診,診療長新冠症狀,是否提供公費,電話,地址,,,,,,,,,,,
148,台北市,慈愛中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-28275123,台北市北投區自強街108號,,,,,,,,,,,
149,台北市,佳禾中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-28261345,台北市北投區石牌路一段101號,,,,,,,,,,,
150,台北市,定傳中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-28271389,台北市北投區懷德街3-7號,,,,,,,,,,,
151,台北市,悅馨中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-28211235,台北市北投區西安街一段173號,,,,,,,,,,,
152,台北市,三合中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-28983027,台北市北投區三合街二段446號,,,,,,,,,,,
153,台北市,全禾中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-28971599,台北市北投區光明路166號1樓,,,,,,,,,,,
154,台北市,善揚中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-28280877,台北市北投區西安街1段157號,,,,,,,,,,,
155,台北市,蔡榮鏡中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27267964,台北市信義區林口街24巷8號,,,,,,,,,,,
156,台北市,聖心中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27322000,台北市信義區和平東路三段391巷28號,,,,,,,,,,,
157,台北市,大成中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27638895,台北市信義區永吉路200巷56弄2號,,,,,,,,,,,
158,台北市,陳士源中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27620895#10,台北市信義區永吉路492號1樓,,,,,,,,,,,
159,台北市,格康中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23456289,台北市信義區莊敬路437號1樓,,,,,,,,,,,
160,台北市,興漢中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-87890057,台北市信義區虎林街121巷10號1樓,,,,,,,,,,,
161,台北市,微笑中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27663008,台北市信義區忠孝東路五段71巷11弄2號,,,,,,,,,,,
162,台北市,心悅中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27262579,台北市信義區忠孝東路五段482號3樓之1,,,,,,,,,,,
163,台北市,歸元中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23450211,台北市虎林街132巷32號1樓,,,,,,,,,,,
164,台北市,頌讚中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-223452516,台北市信義區莊敬路325巷4號,,,,,,,,,,,
165,台北市,昫安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27670257,台北市信義區永吉路527號2樓,,,,,,,,,,,
166,台北市,沄禾中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27276869,台北市信義區林口街192號,,,,,,,,,,,
167,台北市,同安中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23687998,台北市中正區同安街41號,,,,,,,,,,,
168,台北市,珍仁堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-33915512,台北市新生南路一段110之2號,,,,,,,,,,,
169,台北市,和平中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23704855,台北市和平西路二段123號,,,,,,,,,,,
170,台北市,張順晶中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23948278,台北市中正區羅斯福路二段44號5樓,,,,,,,,,,,
171,台北市,峻毅中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23678886,台北市中正區和平西路1段30號,,,,,,,,,,,
172,台北市,永康中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23936008,台北市中正區連雲街75號,,,,,,,,,,,
173,台北市,六節中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23629900,台北市中正區汀州路2段198號,,,,,,,,,,,
174,台北市,天心中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23615050,台北市中正區武昌街一段33號,,,,,,,,,,,
175,台北市,東門中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23432000,台北市中正區連雲街81號2樓,,,,,,,,,,,
176,台北市,茂澤中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23948087,台北市中正區臨沂街6巷5號1樓,,,,,,,,,,,
177,台北市,汀洲中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23680335,台北市中正區汀州路2段213號1樓,,,,,,,,,,,
178,台北市,沂禾中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23958800,台北市中正區臨沂街33巷38號1樓,,,,,,,,,,,
179,台北市,大道中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23885357,台北市中正區忠孝西路一段41號8樓之6,,,,,,,,,,,
180,台北市,岐善中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23092545,台北市萬華區中華路二段484巷14-3號,,,,,,,,,,,
181,台北市,昱安堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23121117,台北市萬華區貴陽街二段135號,,,,,,,,,,,
182,台北市,信願堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-29385668,台北市木新路二段118號,,,,,,,,,,,
183,台北市,吳明珠中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-89316199,台北市文山區羅斯福路5段21號2樓之1,,,,,,,,,,,
184,台北市,常春藤中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-29311900,台北市文山區羅斯福路五段197號2樓,,,,,,,,,,,
185,台北市,真善美中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-22345007,台北市文山區忠順街一段129號,,,,,,,,,,,
186,台北市,京順中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-29350212,台北市文山區興隆路三段52號2樓,,,,,,,,,,,
187,台北市,玉函中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-22365550,台北市文山區木柵路一段159號,,,,,,,,,,,
188,台北市,至善醫坊中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-29303131,台北市文山區景文街46-1號2樓,,,,,,,,,,,
189,台北市,百齡中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-28818827,台北市士林區華齡街57號,,,,,,,,,,,
190,台北市,宏達中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23651209,台北市中正區汀州路三段211號2樓,,,,,,,,,,,
191,台北市,德方中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-86631601,台北市文山區景興路39-2號,,,,,,,,,,,
192,台北市,元品中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-2391000,台北市文山區興隆路三段174號1樓,,,,,,,,,,,
193,台北市,靖妃中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-7042328,台北市敦化南路2段63巷58號1樓,,,,,,,,,,,
194,台北市,百弘中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27217733,台北市大安區忠孝東路四段15號3樓之1,,,,,,,,,,,
195,台北市,養生堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-29395158,台北市文山區忠順街一段80號,,,,,,,,,,,
196,台北市,大安悅兒親子中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27038853,台北市大安區光復南路432號,,,,,,,,,,,
197,台北市,康禾堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-28234452,台北市北投區西安街二段335號,,,,,,,,,,,
198,台北市,十方中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-28968883,台北市北投區中和街228號,,,,,,,,,,,
199,台北市,永昌漢方中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-37652549,台北市松山區南京東路5段123巷2弄25號1樓,,,,,,,,,,,
200,台北市,安德中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-29316698,台北市景福街228號1樓,,,,,,,,,,,
201,台北市,璞真中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27751885,台北市大安區忠孝東路四段311號2樓之4,,,,,,,,,,,
202,台北市,陳運瑩中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27039415,台北市信義路四段265巷10弄2-1號,,,,,,,,,,,
203,台北市,昀漾中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-28380109,台北市士林區文林路558號,,,,,,,,,,,
204,台北市,福田中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-25051312,台北市中山區復興北路350號二樓之一,,,,,,,,,,,
205,台北市,彭燕婷中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23919508,台北市大安區和平東路一段171號3F-2,,,,,,,,,,,
206,台北市,幸吉堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23095191,台北市中正區汀州路一段169號,,,,,,,,,,,
207,台北市,尊生堂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,0935-959540,台北市松山區塔悠路47號,,,,,,,,,,,
208,台北市,普濟中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-228363365,台北市士林區福國路98-5號一樓,,,,,,,,,,,
209,台北市,聖醫中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27682122,台北市信義區松山路245號,,,,,,,,,,,
210,台北市,詠樂中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-26275580,台北市內湖區內湖路1段373號,,,,,,,,,,,
211,台北市,詠淳中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27660806,台北市信義區虎林街82巷31號,,,,,,,,,,,
212,台北市,禾頤中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-87717176,台北市大安區忠孝東路四段231號11樓之1,,,,,,,,,,,
213,台北市,時英中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-23683366,台北市大安區辛亥路ㄧ段89號1樓,,,,,,,,,,,
214,台北市,民生瀚威中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27568266,台北市松山區新中街25號,,,,,,,,,,,
215,台北市,漢坤中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-25335766,台北市中山區北安路458巷41弄40號,,,,,,,,,,,
216,台北市,宏森中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-7587188,台北市信義區吳興街115 號,,,,,,,,,,,
217,台北市,蓉平中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-88665773,台北市士林區美崙街73號,,,,,,,,,,,
218,台北市,昱明中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-20 00:00:00,,,,,是,02-27662328,台北市信義區永吉路284號1樓,,,,,,,,,,,
219,新北市,安美中醫診所,0,0,0,0,20,110,16,170,0,0,20,0,2023-02-09 12:30:19,是,是,,是,是,02-29701588,新北市三重區文化北路97號,,,,,,,,,,,
220,新北市,禾生堂中醫診所,0,0,0,0,0,0,0,0,20,0,10,0,2023-02-09 12:09:57,是,是,,是,是,02-26628080,新北市深坑區北深路二段184號,,,,,,,,,,,
221,新北市,聯合中醫診所,0,0,0,0,0,0,45,67,33,0,39,0,2023-02-09 12:05:17,是,是,,是,是,02-22070105,新北市新莊區景德路384號,,,,,,,,,,,
222,新北市,百善堂中醫診所,0,0,0,0,0,0,55,95,65,0,50,0,2023-02-09 12:03:34,是,是,,是,是,02-22562101,新北市板橋區新海路344號,,,,,,,,,,,
223,新北市,至善堂中醫診所,0,0,0,0,0,0,36,38,55,0,60,0,2023-02-09 12:01:58,是,是,,是,是,02-82010502,新北市新莊區後港一路24號,,,,,,,,,,,
224,新北市,仁心中醫診所,0,0,0,0,10,0,0,0,0,0,0,0,2023-02-09 09:57:50,是,,,是,是,02-29665049,新北市板橋區北門街42-3號,,,,,,,,,,,
225,新北市,遠東中醫診所,0,0,0,0,0,30,0,50,0,0,0,0,2023-02-09 09:34:46,是,是,,是,是,02-29638668,新北市板橋區漢生東路335號,,,,,,,,,,,
226,新北市,三重養生堂中醫診所,0,0,0,0,0,0,0,0,100,0,0,0,2023-02-09 09:29:32,是,是,,是,是,02-89728566,新北市三重區龍門路28號,,,,,,,,,,,
227,新北市,國慶中醫診所,0,0,0,6,0,0,0,10,55,0,0,0,2023-02-09 09:28:57,是,是,,是,是,02-6771636,新北市鶯歌區國慶街114號,,,,,,,,,,,
228,新北市,妍喜中醫診所,0,0,0,0,0,0,0,40,0,0,5,0,2023-02-09 09:24:20,是,是,,是,是,02-29462580,新北市中和區景平路335號1樓,,,,,,,,,,,
229,新北市,國耀中醫診所,0,0,0,0,0,20,10,0,0,0,0,0,2023-02-09 09:23:42,是,是,,是,是,02-29465157,新北市中和南山路166號,,,,,,,,,,,
230,新北市,安康中醫診所,0,0,0,0,0,110,0,0,0,0,0,0,2023-02-09 09:20:44,是,是,,是,是,02-86665679,新北市新店區安康路二段175號,,,,,,,,,,,
231,新北市,延和中醫診所,0,0,0,2,0,0,0,41,41,0,0,0,2023-02-09 09:17:03,是,是,,是,是,02-2635611,新北市土城區延和路127號,,,,,,,,,,,
232,新北市,土城建宏中醫診所,0,0,0,0,0,100,0,0,0,0,0,0,2023-02-09 09:16:06,是,是,,是,是,02-22617568,新北市土城區中央路一點260-2號1樓,,,,,,,,,,,
233,新北市,唯其中醫診所,0,35,0,35,0,35,35,35,35,0,30,0,2023-02-09 09:11:21,是,是,,是,是,02-86910090,新北市汐止區復興路19號1樓,,,,,,,,,,,
234,新北市,健榮中醫診所,0,0,0,0,0,100,0,0,0,0,0,0,2023-02-09 09:10:46,是,是,是,是,是,02-26926991,新北市汐止區康寧街487號1樓,,,,,,,,,,,
235,新北市,家福中醫診所,14,0,0,0,0,0,0,0,12,0,0,0,2023-02-09 09:08:28,是,是,,是,是,02-82522520,新北市板橋區雙十路三段43號1樓,,,,,,,,,,,
236,新北市,正五華中醫診所,5,10,0,0,0,0,2,0,0,0,0,0,2023-02-09 09:05:42,是,,是,是,是,02-29811575,新北市三重區溪尾街121號,,,,,,,,,,,
237,新北市,漢昌中醫診所,0,0,0,0,0,100,0,0,0,0,0,0,2023-02-09 09:01:25,是,是,,,是,02-26753116,新北市樹林區保安街一段315號,,,,,,,,,,,
238,新北市,健福中醫診所,0,0,0,0,0,100,0,0,0,0,0,0,2023-02-09 08:59:24,是,是,,,是,02-29597695,新北市板橋區三民路一段54，56號,,,,,,,,,,,
239,新北市,秀峰中醫診所,0,0,0,0,0,100,0,0,0,0,0,0,2023-02-09 08:54:30,是,是,,,是,02-26431219,新北市汐止區新台五路2段9號,,,,,,,,,,,
240,新北市,中和健宏中醫聯合診所,0,0,0,0,0,100,0,0,0,0,0,0,2023-02-09 08:53:40,是,是,,是,是,02-29441995,新北市中和區景新街293號及295巷1號1樓,,,,,,,,,,,
241,新北市,板橋新生堂中醫診所,0,0,0,0,5,0,0,0,50,0,10,0,2023-02-09 08:50:19,是,是,,是,是,02-82512188,新北市板橋區文化路一段188巷17號1樓,,,,,,,,,,,
242,新北市,秀景中醫診所,0,0,0,0,0,100,0,0,0,0,0,0,2023-02-09 08:47:09,是,是,,是,是,02-29455808,新北市中和區成功路105號,,,,,,,,,,,
243,新北市,祥寧中醫診所,0,0,0,0,0,30,10,20,0,0,0,0,2023-02-09 08:46:47,是,是,,是,是,02-29266869,"新北市永和區中興街104、106號,1~2樓",,,,,,,,,,,
244,新北市,新生堂中醫診所,0,0,0,0,0,0,10,0,100,0,10,0,2023-02-09 08:43:13,是,是,,是,是,02-32348277,新北市中和區新生街142號,,,,,,,,,,,
245,新北市,泰源中醫診所,0,0,0,0,0,30,0,30,0,0,0,0,2023-02-09 08:03:42,是,是,,是,是,02-29621298,新北市板橋區四川路一段98號,,,,,,,,,,,
246,新北市,易安中醫診所,0,0,0,0,0,40,0,0,0,0,0,0,2023-02-09 07:52:42,是,是,,是,是,02-86717839,新北市三峽區中華路51號,,,,,,,,,,,
247,新北市,聯安中醫診所,0,22,3,22,12,21,5,21,0,0,15,0,2023-02-09 07:52:02,是,是,,是,是,02-29989717,新北市新莊區中港路240號,,,,,,,,,,,
248,新北市,仁得中醫診所,0,0,0,0,0,0,0,0,1,1,3,0,2023-02-09 06:53:18,是,是,,是,是,02-89699248,新北市板橋區民權路258之7號1樓,,,,,,,,,,,
249,新北市,北新中醫診所,0,0,0,0,0,120,0,0,0,0,0,0,2023-02-09 04:09:20,是,是,,是,是,02-29188666,新北新新店區北宜路一段35號,,,,,,,,,,,
250,新北市,慶安中醫診所,0,0,0,280,0,0,200,0,390,0,0,0,2023-02-09 00:29:58,是,是,是,是,是,02-26223730,新北市淡水區中山路143號,,,,,,,,,,,
251,新北市,惟康中醫診所,0,0,0,0,0,59,0,0,0,0,0,0,2023-02-09 00:16:42,是,,,是,是,02-29768556,新北市三重區長榮路8號1樓,,,,,,,,,,,
252,新北市,龍安中醫診所,0,0,2,0,0,30,0,0,0,0,0,0,2023-02-09 00:10:34,是,是,是,是,是,02-22878795,新北市三重區仁愛街680號,,,,,,,,,,,
253,新北市,忠孝龍安中醫診所,0,0,4,0,0,74,0,0,0,0,1,0,2023-02-09 00:08:28,是,是,是,是,是,02-89813498,新北市三重區忠孝路2段53號,,,,,,,,,,,
254,新北市,六善堂中醫診所,0,0,0,0,0,20,86,120,80,0,0,0,2023-02-09 11:58:39,是,是,,是,是,02-22898651,新北市蘆洲區中華街7號,,,,,,,,,,,
255,新北市,聖和中醫診所,0,0,0,30,0,30,30,100,100,0,0,0,2023-02-09 11:42:32,是,是,,是,是,02-89666288,新北市土城區廣興街28、30號,,,,,,,,,,,
256,新北市,從容中醫診所,0,25,0,0,23,0,60,0,0,0,2,0,2023-02-09 11:35:30,是,是,,是,是,02-86600667,新北市永和區中山路一段202號1樓,,,,,,,,,,,
257,新北市,永和健生堂中醫診所,0,0,0,0,3,40,0,0,60,0,0,0,2023-02-09 11:32:54,是,是,,是,是,02-86608198,新北市永和區仁愛路218號,,,,,,,,,,,
258,新北市,聯生中醫診所,0,30,0,0,0,0,0,0,0,0,0,0,2023-02-09 11:12:05,是,是,,是,是,02-26068190,新北市林口區三民路108號1樓,,,,,,,,,,,
259,新北市,昇源中醫診所,0,22,0,5,34,19,35,11,26,0,22,0,2023-02-09 11:12:04,是,是,,是,是,02-29920322,新北市新莊區化成路265號,,,,,,,,,,,
260,新北市,神農中醫診所,0,0,0,0,0,0,20,0,0,0,0,0,2023-02-09 11:03:46,是,是,,是,是,02-22791359,新北市新莊區新泰路342號,,,,,,,,,,,
261,新北市,正峰中醫診所,0,0,0,0,0,0,0,40,10,0,0,0,2023-02-09 10:59:31,是,是,,是,是,02-26777710,新北市鶯歌區光明街169號一樓171號一樓,,,,,,,,,,,
262,新北市,橘泉中醫診所,0,0,0,0,0,0,15,0,0,0,0,0,2023-02-09 10:57:54,是,是,,是,是,02-22506600,新北市板橋區四維路179-1號,,,,,,,,,,,
263,新北市,健宏中醫診所,0,0,0,0,0,135,0,40,0,0,0,0,2023-02-09 10:56:12,是,是,,是,是,02-22188120,新北市新店區中央里中央路198號,,,,,,,,,,,
264,新北市,榮德中醫診所,0,0,0,10,0,0,0,0,0,0,0,0,2023-02-09 10:49:58,是,是,,是,是,02-22568227,新北市板橋區懷德街131號1樓,,,,,,,,,,,
265,新北市,百昌堂中醫診所,0,0,0,0,0,10,0,0,0,0,0,0,2023-02-09 10:46:54,是,,,是,是,02-89855670,新北市三重區自強路二段一號,,,,,,,,,,,
266,新北市,又一春中醫診所,0,0,0,60,0,0,0,0,0,0,0,0,2023-02-09 10:38:27,是,是,,是,是,02-22791988,新北市新莊區新泰路288號1樓,,,,,,,,,,,
267,新北市,靈群閣中醫診所,20,20,0,18,55,21,0,120,75,0,45,0,2023-02-09 10:32:32,是,是,是,是,是,02-22528276,新北市板橋區裕民街56巷3號1樓,,,,,,,,,,,
268,新北市,祐新中醫診所,0,0,0,20,0,0,0,0,1,5,0,0,2023-02-09 10:22:20,是,是,,是,是,02-82573668,新北市板橋區文化路1段306號1、2樓,,,,,,,,,,,
269,新北市,尊生堂中醫診所,0,0,0,2,7,3,0,0,30,0,0,0,2023-02-09 10:20:29,是,是,,是,是,02-9937296,新北市新莊區幸福路81號,,,,,,,,,,,
270,新北市,澄品中醫診所,0,0,0,0,0,0,0,0,120,0,0,0,2023-02-09 10:14:04,是,是,,是,是,02-22462256,新北市中和區泰和街2號,,,,,,,,,,,
271,新北市,臻觀中醫診所,0,0,0,0,0,0,0,0,120,0,0,0,2023-02-09 10:12:13,是,是,,是,是,02-29257285,新北市永和區永貞路8號,,,,,,,,,,,
272,新北市,天祐中醫診所,0,0,0,0,0,0,0,216,0,0,0,0,2023-02-09 10:07:59,是,,,是,是,02-29568821,新北市板橋區三民路二段119號,,,,,,,,,,,
273,新北市,星光中醫診所,0,0,0,0,0,48,20,0,0,0,0,0,2023-02-09 10:07:26,是,是,,是,是,02-22968117,新北市泰山區明志路一段81號,,,,,,,,,,,
274,新北市,保安堂中醫診所,36,0,1,2,0,368,0,0,0,0,3,0,2023-02-09 10:06:05,是,是,是,是,是,02-29896252,新北市三重區正義北路47號,,,,,,,,,,,
275,新北市,大順中醫診所,0,0,0,0,0,35,3,0,0,0,0,0,2023-02-09 10:05:29,是,是,,是,是,02-22916650,新北市五股區成泰路二段196號,,,,,,,,,,,
276,新北市,三元中醫診所,0,0,0,0,0,30,10,0,0,0,0,0,2023-02-09 10:03:39,是,是,,是,是,02-2429808,新北市中和區中興街202巷16-1號1樓,,,,,,,,,,,
277,新北市,麗景中醫診所,0,10,0,0,0,0,2,0,0,0,0,0,2023-02-08 21:22:42,是,是,,是,是,02-29926776,新北市新莊區幸福路66號,,,,,,,,,,,
278,新北市,祥同中醫診所,0,0,0,0,0,20,0,20,0,0,0,0,2023-02-08 20:23:48,是,是,,是,是,02-89213311,"新北市永和區竹林路150、152號,1~2樓",,,,,,,,,,,
279,新北市,璟欣中醫診所,0,0,0,0,0,0,52,56,0,0,26,0,2023-02-08 19:02:07,是,是,,是,是,02-22876060,新北市三重區三和路四段199號,,,,,,,,,,,
280,新北市,泰和中醫診所,0,0,0,10,0,0,0,0,0,0,0,0,2023-02-08 18:12:28,是,是,,是,是,02-29980992,新北市新莊區公園路18號1樓,,,,,,,,,,,
281,新北市,詠德中醫診所,0,0,0,0,0,0,6,0,4,0,0,0,2023-02-08 17:34:25,是,是,,是,是,02-22480658,新北市中和區中正路47號1樓,,,,,,,,,,,
282,新北市,鴻昇中醫診所,0,0,0,0,0,0,0,0,180,0,0,0,2023-02-08 16:22:14,是,是,,是,是,02-22883238,新北市蘆洲區復興路106號,,,,,,,,,,,
283,新北市,慶竹中醫診所,0,0,0,9,0,0,0,0,0,0,0,0,2023-02-08 14:35:02,是,是,,是,是,02-28577900,新北市三重區五華街178號1樓,,,,,,,,,,,
284,新北市,彤發中醫診所,0,0,0,0,0,0,3,0,220,0,20,0,2023-02-08 14:22:38,是,是,是,是,是,02-29083314,新北市新莊區龍安路1之1號1樓,,,,,,,,,,,
285,新北市,賀元中醫聯合診所,0,0,0,0,0,0,0,60,98,0,0,0,2023-02-08 23:54:41,是,是,是,是,是,02-26820359,新北市樹林區中山路一段158號,,,,,,,,,,,
286,新北市,潤宇堂中醫診所,0,6,0,0,12,0,0,0,100,0,16,0,2023-02-08 23:06:34,是,是,,是,是,02-29525562,新北市板橋區重慶路175號,,,,,,,,,,,
287,新北市,仁合中醫診所,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-08 09:48:39,是,,,,是,02-26717051,新北市三峽區文化路112號,,,,,,,,,,,
288,新北市,廣緣堂中醫診所,0,0,0,0,60,0,0,0,0,0,0,0,2023-02-08 08:21:01,是,是,,是,是,02-86951725,新北市汐止區明峰街132號,,,,,,,,,,,
289,新北市,康欣中醫診所,0,0,0,0,0,20,0,0,0,0,20,0,2023-02-08 08:12:54,是,是,,是,是,02-89857068,新北市三重區中正北路79號,,,,,,,,,,,
290,新北市,長榮中醫診所,0,0,0,0,0,0,0,0,30,0,0,0,2023-02-08 07:38:46,是,是,,是,是,02-28479697,新北市蘆洲區長榮路55號,,,,,,,,,,,
291,新北市,大新中醫診所,0,10,0,0,0,0,0,0,75,0,10,0,2023-02-08 11:30:11,是,是,,是,是,02-77299090,新北市汐止區樟樹一路141巷1號1樓,,,,,,,,,,,
